segment_id,date_local,uptime,ped_lft,ped_rgt,ped_total,bike_lft,bike_rgt,bike_total,car_lft,car_rgt,car_total,heavy_lft,heavy_rgt,heavy_total,v85,car_speed0,car_speed10,car_speed20,car_speed30,car_speed40,car_speed50,car_speed60,car_speed70
9000004118,2022-08-23 18:00,0.780278,9,10,19,155,109,264,118,76,194,0,0,0,36.5,2.65,9.93,44.37,30.46,6.62,2.65,1.32,1.99
9000004118,2022-08-23 19:00,0.768056,7,8,14,126,108,234,107,85,191,0,0,0,36.5,4.08,12.24,47.62,23.13,6.12,1.36,3.4,2.04
9000004118,2022-08-24 06:00,0.4375,5,0,5,9,11,21,46,41,87,0,0,0,40.5,2.63,2.63,36.84,39.47,10.53,0.0,0.0,7.89
9000004118,2022-08-24 07:00,0.794167,5,4,9,76,42,117,81,45,126,0,0,0,35.0,2.0,21.0,42.0,27.0,7.0,1.0,0.0,0.0
9000004118,2022-08-24 08:00,0.786667,1,4,5,90,71,161,102,94,196,0,0,0,41.0,7.79,16.23,35.06,20.13,11.04,3.9,1.95,3.9
9000004118,2022-08-24 09:00,0.788333,11,6,18,93,61,153,124,103,227,0,0,0,36.0,5.59,20.11,38.55,22.35,7.82,3.35,2.23,0.0
9000004118,2022-08-24 10:00,0.768056,5,3,8,86,60,146,100,66,167,0,0,0,37.5,6.25,20.31,42.97,15.62,7.81,3.91,2.34,0.78
9000004118,2022-08-24 11:00,0.786111,6,1,8,62,60,122,102,112,214,0,0,0,35.0,5.95,17.26,42.86,23.21,5.36,0.6,1.79,2.98
9000004118,2022-08-24 12:00,0.735833,1,7,8,38,42,80,106,99,205,0,0,0,34.5,23.18,20.53,29.8,16.56,4.64,1.99,0.66,2.65
9000004118,2022-08-24 13:00,0.711667,0,0,0,73,53,126,83,35,118,0,0,0,28.0,28.57,26.19,29.76,7.14,1.19,2.38,1.19,3.57
9000004118,2022-08-24 14:00,0.7425,4,7,11,92,40,132,84,62,145,0,0,0,38.0,19.44,23.15,28.7,12.96,6.48,1.85,3.7,3.7
9000004118,2022-08-24 15:00,0.755556,8,1,9,69,58,127,101,79,180,0,0,0,29.5,13.97,38.24,30.15,11.03,2.21,1.47,0.0,2.94
9000004118,2022-08-24 16:00,0.76,0,3,3,59,41,100,86,61,146,0,0,0,40.0,15.32,17.12,29.73,20.72,5.41,4.5,0.9,6.31
9000004118,2022-08-24 17:00,0.794167,3,5,8,21,11,33,57,47,103,0,0,0,51.0,13.41,10.98,28.05,24.39,7.32,3.66,6.1,6.1
9000004118,2022-08-24 18:00,0.780556,9,9,18,118,65,183,124,76,200,0,0,0,41.5,5.77,14.74,30.77,29.49,6.41,3.21,3.21,6.41
9000004118,2022-08-24 19:00,0.789444,8,6,14,144,105,250,96,68,165,0,0,0,46.5,8.46,15.38,33.85,20.0,7.69,1.54,2.31,10.77
9000004118,2022-08-24 20:00,0.081944,0,0,0,195,159,354,98,49,146,0,0,0,45.5,8.33,16.67,25.0,25.0,16.67,8.33,0.0,0.0
9000004118,2022-08-25 06:00,0.538056,2,2,4,11,15,26,48,35,84,0,0,0,38.0,2.22,6.67,31.11,44.44,8.89,0.0,0.0,6.67
9000004118,2022-08-25 07:00,0.808056,2,2,5,59,41,100,69,64,134,0,0,0,41.0,0.0,11.11,36.11,30.56,14.81,3.7,0.0,3.7
9000004118,2022-08-25 08:00,0.786111,4,1,5,98,84,182,97,114,211,0,0,0,38.5,5.42,18.07,33.73,26.51,9.64,3.01,1.2,2.41
9000004118,2022-08-25 09:00,0.793889,1,1,3,96,68,164,144,116,259,0,0,0,36.5,6.31,22.33,39.81,18.45,6.31,1.46,2.43,2.91
9000004118,2022-08-25 10:00,0.768611,3,4,7,62,65,128,91,72,163,0,0,0,35.0,12.0,23.2,39.2,12.8,7.2,2.4,2.4,0.8
9000004118,2022-08-25 11:00,0.749722,0,4,4,35,47,81,91,76,167,0,0,0,32.5,34.4,16.8,26.4,13.6,3.2,1.6,1.6,2.4
9000004118,2022-08-25 12:00,0.729167,1,0,1,38,26,64,86,59,145,0,0,0,29.5,41.51,17.92,21.7,15.09,2.83,0.0,0.0,0.94
9000004118,2022-08-25 13:00,0.736944,0,4,4,71,39,110,65,60,125,0,0,0,28.5,38.04,23.91,21.74,13.04,1.09,0.0,0.0,2.17
9000004118,2022-08-25 14:00,0.738611,4,3,7,66,41,107,112,80,192,0,0,0,26.5,32.39,32.39,21.13,7.75,3.52,1.41,0.7,0.7
9000004118,2022-08-25 15:00,0.774167,1,3,4,45,37,83,92,76,168,0,0,0,39.5,10.77,19.23,36.15,17.69,6.15,6.15,1.54,2.31
9000004118,2022-08-25 16:00,0.766667,1,0,1,47,26,73,80,73,153,0,0,0,46.0,6.84,12.82,22.22,30.77,14.53,0.85,0.85,11.11
9000004118,2022-08-25 17:00,0.791667,0,3,3,42,29,71,90,69,159,0,0,0,50.5,5.56,14.29,26.19,23.81,12.7,5.56,2.38,9.52
9000004118,2022-08-25 18:00,0.787778,5,5,10,116,100,216,93,75,168,0,0,0,41.0,7.58,28.03,28.79,17.42,9.09,2.27,1.52,5.3
9000004118,2022-08-25 19:00,0.787778,4,10,14,162,98,260,107,104,211,0,0,0,39.0,2.41,11.45,38.55,31.33,7.23,2.41,3.61,3.01
9000004118,2022-08-25 20:00,0.043056,0,0,0,139,46,186,70,116,186,0,0,0,32.0,0.0,12.5,50.0,25.0,0.0,0.0,12.5,0.0
9000004118,2022-08-26 06:00,0.443056,2,0,2,27,18,45,50,45,95,0,0,0,39.0,0.0,23.81,42.86,16.67,9.52,4.76,0.0,2.38
9000004118,2022-08-26 07:00,0.797778,4,0,4,43,33,75,83,49,132,0,0,0,32.5,0.95,18.1,47.62,24.76,5.71,1.9,0.0,0.95
9000004118,2022-08-26 08:00,0.797222,14,13,26,102,88,189,95,102,197,0,0,0,36.0,3.82,15.92,41.4,26.11,5.73,0.64,1.91,4.46
9000004118,2022-08-26 09:00,0.793333,5,13,18,81,95,175,88,83,171,0,0,0,31.5,3.68,25.74,42.65,19.85,3.68,1.47,0.74,2.21
9000004118,2022-08-26 10:00,0.767778,0,1,1,77,65,142,96,99,195,0,0,0,35.0,3.33,23.33,39.33,23.33,6.0,4.0,0.0,0.67
9000004118,2022-08-26 11:00,0.759444,1,0,1,62,59,121,101,119,220,0,0,0,39.0,12.57,16.17,33.53,21.56,8.38,2.99,1.8,2.99
9000004118,2022-08-26 12:00,0.736667,0,1,1,67,68,134,103,86,189,0,0,0,29.5,23.74,16.55,42.45,8.63,3.6,2.88,1.44,0.72
9000004118,2022-08-26 13:00,0.783333,4,3,6,131,93,225,146,115,260,0,0,0,37.5,6.86,15.69,42.16,20.1,7.84,2.45,1.96,2.94
9000004118,2022-08-26 14:00,0.781944,4,1,5,63,70,133,132,87,219,0,0,0,34.0,9.36,14.04,41.52,27.49,4.09,1.17,0.58,1.75
9000004118,2022-08-26 15:00,0.321944,3,0,3,112,62,174,140,84,224,0,3,3,30.0,6.94,18.06,52.78,18.06,1.39,1.39,0.0,1.39
9000004118,2022-08-26 16:00,0.146111,0,0,0,41,55,96,68,68,137,7,7,14,32.5,15.0,10.0,35.0,25.0,15.0,0.0,0.0,0.0
9000004118,2022-08-26 17:00,0.296944,0,0,0,84,71,155,94,162,256,7,17,24,35.0,3.95,6.58,43.42,38.16,5.26,1.32,1.32,0.0
9000004118,2022-08-26 18:00,0.191111,0,0,0,63,84,147,73,94,167,5,16,21,36.0,3.12,0.0,59.38,25.0,9.38,3.12,0.0,0.0
9000004118,2022-08-27 06:00,0.176667,0,0,0,6,6,11,34,17,51,0,11,11,37.0,0.0,22.22,22.22,44.44,11.11,0.0,0.0,0.0
